timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486146573929,300,Autenticação - Seleção de Perfil,200,OK,For Each User 1-21,text,true,,8731,1774,100,100,135,0,0
1486146573938,300,Autenticação - Seleção de Perfil,200,OK,For Each User 1-3,text,true,,8731,1774,100,100,135,0,0
1486146573834,413,Autenticação - Seleção de Perfil,200,OK,For Each User 1-24,text,true,,8731,1774,100,100,287,0,0
1486146495091,79207,Autenticação - Post Home PGD,200,OK,For Each User 1-17,text,true,,9697,7975,100,100,7363,0,10
1486146494588,79719,Autenticação - Post Home PGD,200,OK,For Each User 1-14,text,true,,9697,7977,100,100,8223,0,18
1486146494829,79491,Autenticação - Post Home PGD,200,OK,For Each User 1-11,text,true,,9697,7963,100,100,7613,0,13
1486146495309,79019,Autenticação - Post Home PGD,200,OK,For Each User 1-67,text,true,,9697,7973,100,100,7502,0,7
1486146494300,80035,Autenticação - Post Home PGD,200,OK,For Each User 1-80,text,true,,9697,7949,100,100,8076,0,31
1486146495120,79220,Autenticação - Post Home PGD,200,OK,For Each User 1-48,text,true,,9697,7959,100,100,7691,0,7
1486146495012,79334,Autenticação - Post Home PGD,200,OK,For Each User 1-37,text,true,,9697,7961,100,100,7438,0,8
1486146494433,79923,Autenticação - Post Home PGD,200,OK,For Each User 1-66,text,true,,9697,7963,100,100,7947,0,9
1486146495133,79231,Autenticação - Post Home PGD,200,OK,For Each User 1-10,text,true,,9697,7965,100,100,9082,0,8
1486146494789,79581,Autenticação - Post Home PGD,200,OK,For Each User 1-68,text,true,,9697,7961,100,100,7648,0,18
1486146494817,79558,Autenticação - Post Home PGD,200,OK,For Each User 1-49,text,true,,9697,7969,100,100,7623,0,9
1486146495299,79082,Autenticação - Post Home PGD,200,OK,For Each User 1-63,text,true,,9697,7965,100,100,7511,0,5
1486146495084,79301,Autenticação - Post Home PGD,200,OK,For Each User 1-15,text,true,,9697,7955,100,100,7369,0,10
1486146494783,79608,Autenticação - Post Home PGD,200,OK,For Each User 1-2,text,true,,9697,7971,100,100,7654,0,19
1486146495171,79224,Autenticação - Post Home PGD,200,OK,For Each User 1-82,text,true,,9697,7959,100,100,9046,0,6
1486146494978,79421,Autenticação - Post Home PGD,200,OK,For Each User 1-4,text,true,,9697,7971,100,100,7471,0,10
1486146494952,79452,Autenticação - Post Home PGD,200,OK,For Each User 1-34,text,true,,9697,7979,100,100,7493,0,14
1486146495248,79160,Autenticação - Post Home PGD,200,OK,For Each User 1-76,text,true,,9697,7961,100,100,7559,0,12
1486146494545,79868,Autenticação - Post Home PGD,200,OK,For Each User 1-56,text,true,,9697,7967,100,100,7835,0,7
1486146494835,79583,Autenticação - Post Home PGD,200,OK,For Each User 1-57,text,true,,9697,7969,100,100,7607,0,12
1486146495107,79316,Autenticação - Post Home PGD,200,OK,For Each User 1-95,text,true,,9697,7961,100,100,7736,0,6
1486146573854,570,Autenticação - Seleção de Perfil,200,OK,For Each User 1-22,text,true,,8731,1774,100,100,165,0,0
1486146573866,562,Autenticação - Seleção de Perfil,200,OK,For Each User 1-89,text,true,,8731,1774,100,100,157,0,0
1486146573842,590,Autenticação - Seleção de Perfil,200,OK,For Each User 1-54,text,true,,8731,1774,100,100,167,0,0
1486146573861,576,Autenticação - Seleção de Perfil,200,OK,For Each User 1-62,text,true,,8731,1774,100,100,164,0,0
1486146573848,593,Autenticação - Seleção de Perfil,200,OK,For Each User 1-33,text,true,,8731,1774,100,100,179,0,0
1486146573871,577,Autenticação - Seleção de Perfil,200,OK,For Each User 1-19,text,true,,8731,1774,100,100,156,0,0
1486146573883,566,Autenticação - Seleção de Perfil,200,OK,For Each User 1-42,text,true,,8731,1774,100,100,151,0,0
1486146573888,599,Autenticação - Seleção de Perfil,200,OK,For Each User 1-29,text,true,,8731,1774,100,100,155,0,0
1486146495128,79367,Autenticação - Post Home PGD,200,OK,For Each User 1-13,text,true,,9697,7967,100,100,9087,0,11
1486146573899,598,Autenticação - Seleção de Perfil,200,OK,For Each User 1-81,text,true,,8731,1774,100,100,148,0,0
1486146495316,79188,Autenticação - Post Home PGD,200,OK,For Each User 1-97,text,true,,9697,7957,100,100,7515,0,54
1486146495145,79364,Autenticação - Post Home PGD,200,OK,For Each User 1-53,text,true,,9697,7971,100,100,9070,0,9
1486146495225,79289,Autenticação - Post Home PGD,200,OK,For Each User 1-18,text,true,,9697,7965,100,100,8993,0,5
1486146495236,79283,Autenticação - Post Home PGD,200,OK,For Each User 1-58,text,true,,9697,7961,100,100,8984,0,22
1486146495155,79368,Autenticação - Post Home PGD,200,OK,For Each User 1-38,text,true,,9697,7973,100,100,9078,0,6
1486146574142,383,Autenticação - Seleção de Perfil,200,OK,For Each User 1-50,text,true,,8731,1774,100,100,133,0,0
1486146574384,230,Autenticação - Seleção de Perfil,200,OK,For Each User 1-15,text,true,,8731,1774,100,100,187,0,0
1486146574389,232,Autenticação - Seleção de Perfil,200,OK,For Each User 1-2,text,true,,8731,1774,100,100,185,0,0
1486146574393,233,Autenticação - Seleção de Perfil,200,OK,For Each User 1-82,text,true,,8731,1774,100,100,184,0,0
1486146574398,232,Autenticação - Seleção de Perfil,200,OK,For Each User 1-4,text,true,,8731,1774,100,100,183,0,0
1486146574402,233,Autenticação - Seleção de Perfil,200,OK,For Each User 1-34,text,true,,8731,1774,100,100,182,0,0
1486146574407,231,Autenticação - Seleção de Perfil,200,OK,For Each User 1-76,text,true,,8731,1774,100,100,187,0,0
1486146574411,232,Autenticação - Seleção de Perfil,200,OK,For Each User 1-56,text,true,,8731,1774,100,100,187,0,0
1486146574416,234,Autenticação - Seleção de Perfil,200,OK,For Each User 1-57,text,true,,8731,1774,100,100,188,0,0
1486146574297,378,Autenticação - Seleção de Perfil,200,OK,For Each User 1-17,text,true,,8731,1774,100,100,230,0,0
1486146574305,374,Autenticação - Seleção de Perfil,200,OK,For Each User 1-14,text,true,,8731,1774,100,100,226,0,0
1486146574319,364,Autenticação - Seleção de Perfil,200,OK,For Each User 1-11,text,true,,8731,1774,100,100,218,0,0
1486146574326,361,Autenticação - Seleção de Perfil,200,OK,For Each User 1-67,text,true,,8731,1774,100,100,216,0,0
1486146574333,359,Autenticação - Seleção de Perfil,200,OK,For Each User 1-80,text,true,,8731,1774,100,100,212,0,0
1486146574339,358,Autenticação - Seleção de Perfil,200,OK,For Each User 1-48,text,true,,8731,1774,100,100,209,0,0
1486146574345,356,Autenticação - Seleção de Perfil,200,OK,For Each User 1-37,text,true,,8731,1774,100,100,207,0,0
1486146574354,353,Autenticação - Seleção de Perfil,200,OK,For Each User 1-66,text,true,,8731,1774,100,100,200,0,0
1486146574363,373,Autenticação - Seleção de Perfil,200,OK,For Each User 1-10,text,true,,8731,1774,100,100,195,0,0
1486146574368,375,Autenticação - Seleção de Perfil,200,OK,For Each User 1-68,text,true,,8731,1774,100,100,192,0,0
1486146574374,375,Autenticação - Seleção de Perfil,200,OK,For Each User 1-49,text,true,,8731,1774,100,100,190,0,0
1486146574380,375,Autenticação - Seleção de Perfil,200,OK,For Each User 1-63,text,true,,8731,1774,100,100,188,0,0
1486146574421,347,Autenticação - Seleção de Perfil,200,OK,For Each User 1-95,text,true,,8731,1774,100,100,186,0,0
1486146574494,283,Autenticação - Seleção de Perfil,200,OK,For Each User 1-13,text,true,,8731,1774,100,100,159,0,0
1486146574502,281,Autenticação - Seleção de Perfil,200,OK,For Each User 1-97,text,true,,8731,1774,100,100,156,0,0
1486146574517,273,Autenticação - Seleção de Perfil,200,OK,For Each User 1-58,text,true,,8731,1774,100,100,147,0,0
1486146574522,275,Autenticação - Seleção de Perfil,200,OK,For Each User 1-38,text,true,,8731,1774,100,100,146,0,0
1486146574507,295,Autenticação - Seleção de Perfil,200,OK,For Each User 1-53,text,true,,8731,1774,100,100,252,0,0
1486146574512,295,Autenticação - Seleção de Perfil,200,OK,For Each User 1-18,text,true,,8731,1774,100,100,149,0,0
1486146576746,2969,Open Grupo Atividade Page,200,OK,For Each User 1-85,text,true,,30857,926,100,100,2968,0,9
1486146577074,3016,Open Grupo Atividade Page,200,OK,For Each User 1-79,text,true,,30857,926,100,100,3014,0,9
1486146576150,5754,Open Grupo Atividade Page,200,OK,For Each User 1-43,text,true,,30857,926,100,100,5752,0,12
1486146577700,5052,Open Grupo Atividade Page,200,OK,For Each User 1-63,text,true,,30857,926,100,100,5051,0,7
1486146577414,6669,Open Grupo Atividade Page,200,OK,For Each User 1-36,text,true,,30857,926,100,100,6666,0,9
1486146577124,8234,Open Grupo Atividade Page,200,OK,For Each User 1-45,text,true,,30857,926,100,100,8232,0,8
1486146577083,9738,Open Grupo Atividade Page,200,OK,For Each User 1-46,text,true,,30857,926,100,100,9736,0,14
1486146577321,9674,Open Grupo Atividade Page,200,OK,For Each User 1-26,text,true,,30857,926,100,100,9673,0,8
1486146578026,11256,Open Grupo Atividade Page,200,OK,For Each User 1-55,text,true,,30857,926,100,100,11255,0,29
1486146577352,12288,Open Grupo Atividade Page,200,OK,For Each User 1-59,text,true,,30857,926,100,100,12287,0,11
1486146577365,12989,Open Grupo Atividade Page,200,OK,For Each User 1-60,text,true,,30857,926,100,100,12987,0,22
1486146577858,12869,Open Grupo Atividade Page,200,OK,For Each User 1-93,text,true,,30857,926,100,100,12867,0,13
1486146577740,13367,Open Grupo Atividade Page,200,OK,For Each User 1-20,text,true,,30857,926,100,100,13364,0,8
1486146577416,13824,Open Grupo Atividade Page,200,OK,For Each User 1-90,text,true,,30857,926,100,100,13823,0,47
1486146577642,13768,Open Grupo Atividade Page,200,OK,For Each User 1-9,text,true,,30857,926,100,100,13767,0,9
1486146577903,14126,Open Grupo Atividade Page,200,OK,For Each User 1-44,text,true,,30857,926,100,100,14124,0,21
1486146577909,15140,Open Grupo Atividade Page,200,OK,For Each User 1-7,text,true,,30857,926,100,100,15139,0,21
1486146577857,15244,Open Grupo Atividade Page,200,OK,For Each User 1-71,text,true,,30857,926,100,100,15243,0,14
1486146577917,15445,Open Grupo Atividade Page,200,OK,For Each User 1-76,text,true,,30857,926,100,100,15444,0,19
1486146578040,15436,Open Grupo Atividade Page,200,OK,For Each User 1-21,text,true,,30857,926,100,100,15435,0,11
1486146578061,17260,Open Grupo Atividade Page,200,OK,For Each User 1-16,text,true,,30857,926,100,100,17258,0,19
1486146578029,17779,Open Grupo Atividade Page,200,OK,For Each User 1-47,text,true,,30857,926,100,100,17778,0,31
1486146578141,17796,Open Grupo Atividade Page,200,OK,For Each User 1-24,text,true,,30857,926,100,100,17794,0,10
1486146578135,17979,Open Grupo Atividade Page,200,OK,For Each User 1-61,text,true,,30857,926,100,100,17977,0,6
1486146579394,17095,Open Grupo Atividade Page,200,OK,For Each User 1-33,text,true,,30857,926,100,100,17093,0,10
1486146578119,18661,Open Grupo Atividade Page,200,OK,For Each User 1-5,text,true,,30857,926,100,100,18660,0,6
1486146578570,18342,Open Grupo Atividade Page,200,OK,For Each User 1-50,text,true,,30857,926,100,100,18341,0,8
1486146578156,18811,Open Grupo Atividade Page,200,OK,For Each User 1-51,text,true,,30857,926,100,100,18810,0,12
1486146577934,19200,Open Grupo Atividade Page,200,OK,For Each User 1-73,text,true,,30857,926,100,100,19199,0,20
1486146578294,18939,Open Grupo Atividade Page,200,OK,For Each User 1-82,text,true,,30857,926,100,100,18937,0,5
1486146578079,19316,Open Grupo Atividade Page,200,OK,For Each User 1-28,text,true,,30857,926,100,100,19314,0,16
1486146577994,19505,Open Grupo Atividade Page,200,OK,For Each User 1-66,text,true,,30857,926,100,100,19503,0,8
1486146578003,19566,Open Grupo Atividade Page,200,OK,For Each User 1-25,text,true,,30857,926,100,100,19565,0,43
1486146578771,18822,Open Grupo Atividade Page,200,OK,For Each User 1-94,text,true,,30857,926,100,100,18821,0,9
1486146578023,19779,Open Grupo Atividade Page,200,OK,For Each User 1-87,text,true,,30857,926,100,100,19777,0,25
1486146578121,19825,Open Grupo Atividade Page,200,OK,For Each User 1-98,text,true,,30857,926,100,100,19823,0,9
1486146578420,19838,Open Grupo Atividade Page,200,OK,For Each User 1-92,text,true,,30857,926,100,100,19836,0,11
1486146578235,21243,Open Grupo Atividade Page,200,OK,For Each User 1-40,text,true,,30857,926,100,100,21242,0,5
1486146578139,21997,Open Grupo Atividade Page,200,OK,For Each User 1-70,text,true,,30857,926,100,100,21996,0,17
1486146578456,21701,Open Grupo Atividade Page,200,OK,For Each User 1-22,text,true,,30857,926,100,100,21700,0,7
1486146578406,21794,Open Grupo Atividade Page,200,OK,For Each User 1-39,text,true,,30857,926,100,100,21792,0,9
1486146578175,22559,Open Grupo Atividade Page,200,OK,For Each User 1-52,text,true,,30857,926,100,100,22558,0,6
1486146578619,22585,Open Grupo Atividade Page,200,OK,For Each User 1-32,text,true,,30857,926,100,100,22584,0,10
1486146578806,22801,Open Grupo Atividade Page,200,OK,For Each User 1-35,text,true,,30857,926,100,100,22799,0,8
1486146578461,24055,Open Grupo Atividade Page,200,OK,For Each User 1-72,text,true,,30857,926,100,100,24048,0,129
1486146578641,24046,Open Grupo Atividade Page,200,OK,For Each User 1-91,text,true,,30857,926,100,100,24045,0,9
1486146578739,25162,Open Grupo Atividade Page,200,OK,For Each User 1-89,text,true,,30857,926,100,100,25160,0,9
1486146578423,26369,Open Grupo Atividade Page,200,OK,For Each User 1-42,text,true,,30857,926,100,100,26367,0,13
1486146578518,26623,Open Grupo Atividade Page,200,OK,For Each User 1-64,text,true,,30857,926,100,100,26621,0,71
1486146578839,26360,Open Grupo Atividade Page,200,OK,For Each User 1-83,text,true,,30857,926,100,100,26358,0,8
1486146579176,26842,Open Grupo Atividade Page,200,OK,For Each User 1-4,text,true,,30857,926,100,100,26840,0,11
1486146579197,26932,Open Grupo Atividade Page,200,OK,For Each User 1-67,text,true,,30857,926,100,100,26930,0,11
1486146578893,27264,Open Grupo Atividade Page,200,OK,For Each User 1-48,text,true,,30857,926,100,100,27262,0,13
1486146578808,27503,Open Grupo Atividade Page,200,OK,For Each User 1-81,text,true,,30857,926,100,100,27503,0,14
1486146578824,27539,Open Grupo Atividade Page,200,OK,For Each User 1-65,text,true,,30857,926,100,100,27538,0,9
1486146578949,27573,Open Grupo Atividade Page,200,OK,For Each User 1-11,text,true,,30857,926,100,100,27572,0,12
1486146578484,28894,Open Grupo Atividade Page,200,OK,For Each User 1-27,text,true,,30857,926,100,100,28892,0,105
1486146578924,29819,Open Grupo Atividade Page,200,OK,For Each User 1-68,text,true,,30857,926,100,100,29817,0,11
1486146579002,29899,Open Grupo Atividade Page,200,OK,For Each User 1-6,text,true,,30857,926,100,100,29898,0,46
1486146578906,30083,Open Grupo Atividade Page,200,OK,For Each User 1-34,text,true,,30857,926,100,100,30082,0,12
1486146579046,29955,Open Grupo Atividade Page,200,OK,For Each User 1-74,text,true,,30857,926,100,100,29954,0,15
1486146578959,30234,Open Grupo Atividade Page,200,OK,For Each User 1-8,text,true,,30857,926,100,100,30233,0,19
1486146579003,30244,Open Grupo Atividade Page,200,OK,For Each User 1-62,text,true,,30857,926,100,100,30242,0,49
1486146580791,28854,Open Grupo Atividade Page,200,OK,For Each User 1-97,text,true,,30857,926,100,100,28852,0,5
1486146579476,30202,Open Grupo Atividade Page,200,OK,For Each User 1-96,text,true,,30857,926,100,100,30200,0,12
1486146579258,30721,Open Grupo Atividade Page,200,OK,For Each User 1-31,text,true,,30857,926,100,100,30719,0,12
1486146579039,31201,Open Grupo Atividade Page,200,OK,For Each User 1-99,text,true,,30857,926,100,100,31198,0,13
1486146578996,31489,Open Grupo Atividade Page,200,OK,For Each User 1-80,text,true,,30857,926,100,100,31487,0,13
1486146580010,30653,Open Grupo Atividade Page,200,OK,For Each User 1-3,text,true,,30857,926,100,100,30650,0,9
1486146580814,30921,Open Grupo Atividade Page,200,OK,For Each User 1-29,text,true,,30857,926,100,100,30920,0,5
1486146579891,31865,Open Grupo Atividade Page,200,OK,For Each User 1-12,text,true,,30857,926,100,100,31864,0,8
1486146579956,31823,Open Grupo Atividade Page,200,OK,For Each User 1-100,text,true,,30857,926,100,100,31822,0,8
1486146579890,31979,Open Grupo Atividade Page,200,OK,For Each User 1-78,text,true,,30857,926,100,100,31977,0,28
1486146579695,32360,Open Grupo Atividade Page,200,OK,For Each User 1-86,text,true,,30857,926,100,100,32359,0,45
1486146580211,32758,Open Grupo Atividade Page,200,OK,For Each User 1-18,text,true,,30857,926,100,100,32757,0,9
1486146580136,33354,Open Grupo Atividade Page,200,OK,For Each User 1-57,text,true,,30857,926,100,100,33352,0,9
1486146579828,33992,Open Grupo Atividade Page,200,OK,For Each User 1-1,text,true,,30857,926,100,100,33991,0,7
1486146579020,35572,Open Grupo Atividade Page,200,OK,For Each User 1-38,text,true,,30857,926,100,100,35571,0,34
1486146579056,36350,Open Grupo Atividade Page,200,OK,For Each User 1-56,text,true,,30857,926,100,100,36349,0,17
1486146581132,34617,Open Grupo Atividade Page,200,OK,For Each User 1-54,text,true,,30857,926,100,100,34616,0,12
1486146580159,35921,Open Grupo Atividade Page,200,OK,For Each User 1-17,text,true,,30857,926,100,100,35920,0,18
1486146580609,35774,Open Grupo Atividade Page,200,OK,For Each User 1-53,text,true,,30857,926,100,100,35771,0,4
1486146580219,36253,Open Grupo Atividade Page,200,OK,For Each User 1-58,text,true,,30857,926,100,100,36250,0,11
1486146579430,37103,Open Grupo Atividade Page,200,OK,For Each User 1-75,text,true,,30857,926,100,100,37102,0,12
1486146579112,38450,Open Grupo Atividade Page,200,OK,For Each User 1-2,text,true,,30857,926,100,100,38448,0,11
1486146580152,37910,Open Grupo Atividade Page,200,OK,For Each User 1-88,text,true,,30857,926,100,100,37908,0,15
1486146579456,38928,Open Grupo Atividade Page,200,OK,For Each User 1-19,text,true,,30857,926,100,100,38926,0,10
1486146580569,38261,Open Grupo Atividade Page,200,OK,For Each User 1-84,text,true,,30857,926,100,100,38259,0,12
1486146580585,38385,Open Grupo Atividade Page,200,OK,For Each User 1-10,text,true,,30857,926,100,100,38383,0,13
1486146581950,37172,Open Grupo Atividade Page,200,OK,For Each User 1-14,text,true,,30857,926,100,100,37171,0,57
1486146581452,38510,Open Grupo Atividade Page,200,OK,For Each User 1-37,text,true,,30857,926,100,100,38509,0,6
1486146579257,83282,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-30,text,false,,8455,926,100,100,83282,0,19
1486146579350,83196,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-23,text,false,,8455,926,100,100,83196,0,9
1486146579634,82916,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-13,text,false,,8455,926,100,100,82916,0,96
1486146579624,82928,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-95,text,false,,8455,926,100,100,82928,0,101
1486146579593,82961,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-77,text,false,,8455,926,100,100,82961,0,10
1486146579675,82885,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-69,text,false,,8455,926,100,100,82885,0,59
1486146579734,82827,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-15,text,false,,8455,926,100,100,82827,0,15
1486146578244,84320,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-41,text,false,,8455,926,100,100,84319,0,13
1486146579208,83541,Open Grupo Atividade Page,500,Internal Server Error,For Each User 1-49,text,false,,8455,926,100,100,83541,0,12
1486146593799,69185,Post Grupo Atividade,200,OK,For Each User 1-26,text,true,,103995,2334,100,100,14031,0,9
1486146596475,66515,Post Grupo Atividade,200,OK,For Each User 1-93,text,true,,119035,2333,100,100,11362,0,105
1486146604098,58999,Post Grupo Atividade,200,OK,For Each User 1-92,text,true,,119035,2333,100,100,3786,0,53
1486146591661,71646,Post Grupo Atividade,200,OK,For Each User 1-36,text,true,,119035,2334,100,100,16189,0,9
1486146594781,68529,Post Grupo Atividade,200,OK,For Each User 1-90,text,true,,119035,2333,100,100,13090,0,9
1486146598317,65011,Post Grupo Atividade,200,OK,For Each User 1-76,text,true,,149115,2333,100,100,9608,0,7
1486146595772,67641,Post Grupo Atividade,200,OK,For Each User 1-60,text,true,,130315,2334,100,100,12136,0,9
1486146604032,59431,Post Grupo Atividade,200,OK,For Each User 1-94,text,true,,220555,2334,100,100,4039,0,8
1486146596995,66557,Post Grupo Atividade,200,OK,For Each User 1-9,text,true,,220555,2334,100,100,11081,0,8
1486146602103,61555,Post Grupo Atividade,200,OK,For Each User 1-87,text,true,,220555,2334,100,100,6046,0,8
1486146602327,61332,Post Grupo Atividade,200,OK,For Each User 1-98,text,true,,220555,2334,100,100,6023,0,7
1486146605815,57901,Post Grupo Atividade,200,OK,For Each User 1-39,text,true,,220555,2334,100,100,3875,0,44
1486146591451,72355,Post Grupo Atividade,200,OK,For Each User 1-46,text,true,,220555,2334,100,100,17278,0,4
1486146606586,57238,Post Grupo Atividade,200,OK,For Each User 1-91,text,true,,220555,2334,100,100,1580,0,6
1486146600163,63675,Post Grupo Atividade,200,OK,For Each User 1-16,text,true,,220555,2334,100,100,8460,0,12
1486146601106,62734,Post Grupo Atividade,200,OK,For Each User 1-51,text,true,,220555,2334,100,100,7458,0,12
1486146598607,65240,Post Grupo Atividade,200,OK,For Each User 1-28,text,true,,220555,2334,100,100,10132,0,9
1486146602373,61526,Post Grupo Atividade,200,OK,For Each User 1-82,text,true,,220555,2333,100,100,5744,0,8
1486146583169,80734,Post Grupo Atividade,200,OK,For Each User 1-85,text,true,,220555,2334,100,100,25462,0,21
1486146602149,61772,Post Grupo Atividade,200,OK,For Each User 1-24,text,true,,220555,2334,100,100,6234,0,115
1486146606326,57623,Post Grupo Atividade,200,OK,For Each User 1-35,text,true,,220555,2334,100,100,3149,0,5
1486146607812,56138,Post Grupo Atividade,200,OK,For Each User 1-89,text,true,,220555,2333,100,100,1117,0,10
1486146590311,73714,Post Grupo Atividade,200,OK,For Each User 1-45,text,true,,220555,2334,100,100,18254,0,14
1486146605671,58356,Post Grupo Atividade,200,OK,For Each User 1-40,text,true,,220555,2334,100,100,3259,0,42
1486146600088,63964,Post Grupo Atividade,200,OK,For Each User 1-33,text,true,,220555,2334,100,100,8536,0,7
1486146599874,64197,Post Grupo Atividade,200,OK,For Each User 1-21,text,true,,220555,2334,100,100,9580,0,8
1486146605639,58457,Post Grupo Atividade,200,OK,For Each User 1-52,text,true,,220555,2334,100,100,2895,0,8
1486146610314,53784,Post Grupo Atividade,200,OK,For Each User 1-4,text,true,,235595,2334,100,100,1350,0,10
1486146604207,59929,Post Grupo Atividade,200,OK,For Each User 1-25,text,true,,220555,2333,100,100,3885,0,8
1486146601906,62230,Post Grupo Atividade,200,OK,For Each User 1-66,text,true,,220555,2334,100,100,6831,0,9
1486146601920,62294,Post Grupo Atividade,200,OK,For Each User 1-50,text,true,,220555,2334,100,100,6682,0,80
1486146605509,58710,Post Grupo Atividade,200,OK,For Each User 1-32,text,true,,220555,2334,100,100,3096,0,26
1486146593938,70289,Post Grupo Atividade,200,OK,For Each User 1-59,text,true,,220555,2334,100,100,15436,0,8
1486146607209,57018,Post Grupo Atividade,200,OK,For Each User 1-72,text,true,,220555,2333,100,100,1721,0,9
1486146610167,54077,Post Grupo Atividade,200,OK,For Each User 1-42,text,true,,235595,2334,100,100,1363,0,9
1486146605746,58503,Post Grupo Atividade,200,OK,For Each User 1-22,text,true,,220555,2334,100,100,3183,0,43
1486146598364,65910,Post Grupo Atividade,200,OK,For Each User 1-44,text,true,,220555,2334,100,100,11084,0,8
1486146599155,65139,Post Grupo Atividade,200,OK,For Each User 1-7,text,true,,220555,2334,100,100,9769,0,9
1486146600173,64140,Post Grupo Atividade,200,OK,For Each User 1-47,text,true,,220555,2334,100,100,8232,0,76
1486146599019,65299,Post Grupo Atividade,200,OK,For Each User 1-71,text,true,,220555,2334,100,100,9601,0,8
1486146600689,63644,Post Grupo Atividade,200,OK,For Each User 1-73,text,true,,220555,2334,100,100,8761,0,10
1486146587478,76857,Post Grupo Atividade,200,OK,For Each User 1-43,text,true,,220555,2334,100,100,21246,0,10
1486146596265,68092,Post Grupo Atividade,200,OK,For Each User 1-20,text,true,,220555,2334,100,100,12643,0,4
1486146594931,69448,Post Grupo Atividade,200,OK,For Each User 1-55,text,true,,220555,2333,100,100,13695,0,9
1486146604260,60148,Post Grupo Atividade,200,OK,For Each User 1-70,text,true,,220555,2334,100,100,3804,0,81
1486146614725,49707,Post Grupo Atividade,200,OK,For Each User 1-68,text,true,,299585,2334,100,100,4697,0,7
1486146609440,54992,Post Grupo Atividade,200,OK,For Each User 1-64,text,true,,235595,2334,100,100,2739,0,9
1486146612409,52124,Post Grupo Atividade,200,OK,For Each User 1-65,text,true,,261915,2333,100,100,262,0,6
1486146617216,47386,Post Grupo Atividade,200,OK,For Each User 1-99,text,true,,333488,2334,100,100,2415,0,7
1486146616230,48481,Post Grupo Atividade,200,OK,For Each User 1-3,text,true,,341022,2334,100,100,3538,0,7
1486146611692,53046,Post Grupo Atividade,200,OK,For Each User 1-48,text,true,,261915,2334,100,100,975,0,5
1486146607474,57284,Post Grupo Atividade,200,OK,For Each User 1-83,text,true,,220555,2334,100,100,943,0,8
1486146614020,50760,Post Grupo Atividade,200,OK,For Each User 1-96,text,true,,273216,2334,100,100,995,0,8
1486146610790,53994,Post Grupo Atividade,200,OK,For Each User 1-81,text,true,,243115,2334,100,100,935,0,8
1486146601311,63515,Post Grupo Atividade,200,OK,For Each User 1-61,text,true,,220555,2334,100,100,8140,0,6
1486146585880,79002,Post Grupo Atividade,200,OK,For Each User 1-79,text,true,,220555,2334,100,100,22930,0,10
1486146617422,47484,Post Grupo Atividade,200,OK,For Each User 1-100,text,true,,333488,2333,100,100,2196,0,6
1486146614317,50604,Post Grupo Atividade,200,OK,For Each User 1-74,text,true,,333488,2334,100,100,5393,0,8
1486146619487,45444,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,348556,2334,100,100,796,0,32
1486146601180,63939,Post Grupo Atividade,200,OK,For Each User 1-5,text,true,,220555,2334,100,100,8272,0,6
1486146611509,53612,Post Grupo Atividade,200,OK,For Each User 1-67,text,true,,261915,2333,100,100,1162,0,6
1486146615707,49422,Post Grupo Atividade,200,OK,For Each User 1-62,text,true,,333488,2334,100,100,3975,0,37
1486146612277,52864,Post Grupo Atividade,200,OK,For Each User 1-27,text,true,,250635,2334,100,100,386,0,10
1486146616797,48374,Post Grupo Atividade,200,OK,For Each User 1-29,text,true,,337255,2334,100,100,2919,0,10
1486146616350,48845,Post Grupo Atividade,200,OK,For Each User 1-78,text,true,,341022,2333,100,100,3430,0,5
1486146618026,47177,Post Grupo Atividade,200,OK,For Each User 1-57,text,true,,341022,2334,100,100,1599,0,8
1486146617123,48084,Post Grupo Atividade,200,OK,For Each User 1-12,text,true,,333488,2334,100,100,2525,0,9
1486146623352,41913,Post Grupo Atividade,200,OK,For Each User 1-14,text,true,,382459,2334,100,100,8906,0,8
1486146612574,52697,Post Grupo Atividade,200,OK,For Each User 1-11,text,true,,265682,2334,100,100,2425,0,7
1486146614517,50761,Post Grupo Atividade,200,OK,For Each User 1-80,text,true,,295818,2334,100,100,4870,0,9
1486146619732,45545,Post Grupo Atividade,200,OK,For Each User 1-17,text,true,,348556,2334,100,100,748,0,27
1486146620742,44538,Post Grupo Atividade,200,OK,For Each User 1-53,text,true,,382459,2334,100,100,7580,0,32
1486146617953,47255,Post Grupo Atividade,200,OK,For Each User 1-18,text,true,,341022,2334,100,100,1830,0,8
1486146614952,50349,Post Grupo Atividade,200,OK,For Each User 1-34,text,true,,333488,2334,100,100,4682,0,8
1486146623892,41432,Post Grupo Atividade,200,OK,For Each User 1-37,text,true,,382459,2334,100,100,8536,0,12
